id,month_year,relevance_score,Topic,Country,Confidence,Most_freq_country,Name,Recoded_countries,Remaining_non_countries,z_nature,z_society,z_culture,z_greenwashing_discourse,z_greenwashing_claims,z_transformative_discourse,z_transformative_action,z_greenwashing,z_transformativeness,Meta_Category
38878,2022-04-01,0.8681100606918335,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.853515625,0.857421875,0.76025390625,0.0031890869140625,0.048095703125,0.9833984375,0.39501953125,0.048095703125,0.39501953125,Reviving ecosystems and species
38879,2022-04-01,0.9723508358001708,48.0,,,,48_vaccines_vaccine_mrna vaccine_nature vaccine,,,0.0005679130554199,0.24755859375,0.0151443481445312,0.0577392578125,0.34130859375,0.9853515625,0.98046875,0.34130859375,0.98046875,Harnessing technology for futures
38880,2022-04-01,0.9844080209732056,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.010162353515625,0.50439453125,0.0689697265625,0.0016031265258789,0.06903076171875,0.82861328125,0.85400390625,0.06903076171875,0.85400390625,Reviving ecosystems and species
38881,2022-04-01,0.8472657799720764,2.0,,,,2_building future_sustainable built_built environment_future built,,,0.8935546875,0.295654296875,0.243408203125,0.05499267578125,0.03387451171875,0.91015625,0.7138671875,0.03387451171875,0.7138671875,Everyday mobility and infrastructure
38882,2022-04-01,0.9605498909950256,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.9609375,0.9375,0.52734375,0.3046875,0.29736328125,0.9140625,0.984375,0.29736328125,0.984375,Reviving ecosystems and species
38883,2022-04-01,0.9527270197868348,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.9951171875,0.65380859375,0.61181640625,0.0072212219238281,0.02032470703125,0.80908203125,0.9599609375,0.02032470703125,0.9599609375,Reviving ecosystems and species
38884,2022-04-01,0.9937941431999208,65.0,,,,65_electric vehicles_electric future_environment electric_electric cars,,,0.6689453125,0.92431640625,0.031280517578125,0.0133056640625,0.671875,0.96630859375,0.92578125,0.671875,0.92578125,Everyday mobility and infrastructure
38885,2022-04-01,0.9883999824523926,-1.0,Ireland,High,Ireland,-1_environment future_sustainable future_worldenvironmentday_sustainable,Ireland,,0.501953125,0.7255859375,0.01739501953125,0.0006513595581054,0.0051193237304687,0.197998046875,0.8544921875,0.0051193237304687,0.8544921875,Reviving ecosystems and species
38886,2022-04-01,0.8416430950164795,2.0,,,,2_building future_sustainable built_built environment_future built,,,0.039337158203125,0.44140625,0.71875,0.0173797607421875,0.010345458984375,0.43408203125,0.865234375,0.010345458984375,0.865234375,Everyday mobility and infrastructure
38887,2022-04-01,0.990151822566986,2.0,,,,2_building future_sustainable built_built environment_future built,,,0.024658203125,0.57666015625,0.7734375,0.016082763671875,0.01898193359375,0.677734375,0.92919921875,0.01898193359375,0.92919921875,Everyday mobility and infrastructure
38888,2022-04-01,0.9711186289787292,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.97998046875,0.3408203125,0.67041015625,0.0080642700195312,0.07647705078125,0.765625,0.85498046875,0.07647705078125,0.85498046875,Reviving ecosystems and species
38889,2022-04-01,0.9616843461990356,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0109024047851562,0.0075607299804687,0.0217437744140625,0.000925064086914,0.0133132934570312,0.54833984375,0.0020103454589843,0.0133132934570312,0.0020103454589843,Reviving ecosystems and species
38890,2022-04-01,0.9990004897117616,3.0,,,,3_oceans day_world oceans_oceans future_ocean day,,,0.92138671875,0.8701171875,0.033172607421875,0.0030574798583984,0.1021728515625,0.85986328125,0.87060546875,0.1021728515625,0.87060546875,Reviving ecosystems and species
38891,2022-04-01,0.9882636666297911,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.1256103515625,0.63525390625,0.7841796875,0.0010290145874023,0.04632568359375,0.9873046875,0.0938720703125,0.04632568359375,0.0938720703125,Reviving ecosystems and species
38892,2022-04-01,0.9770131707191468,72.0,,,,72_future indigenous_indigenouspeoples_indigenous peoples_indigenous people,,,0.9892578125,0.1412353515625,0.9931640625,0.0004558563232421,0.064697265625,0.80419921875,0.86962890625,0.064697265625,0.86962890625,Inclusive and equal future
38893,2022-04-01,0.9675097465515136,44.0,,,,44_environment day_environment clean_worldenvironmentday_environment future,,,0.4990234375,0.034515380859375,0.344970703125,0.0055465698242187,0.031494140625,0.97119140625,0.358154296875,0.031494140625,0.358154296875,Reviving ecosystems and species
38894,2022-04-01,0.959653377532959,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.00830078125,0.5810546875,0.0148086547851562,0.0035648345947265,0.042083740234375,0.86474609375,0.90380859375,0.042083740234375,0.90380859375,Reviving ecosystems and species
38895,2022-04-01,0.9537846446037292,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.8427734375,0.92529296875,0.0191650390625,0.0020828247070312,0.0594482421875,0.2371826171875,0.97607421875,0.0594482421875,0.97607421875,Reviving ecosystems and species
38896,2022-04-01,0.9852907061576844,15.0,United States,High,United States,15_sustainable urban_urban environment_smart cities_cities future,United States,,0.982421875,0.7119140625,0.5087890625,0.0010967254638671,0.0069313049316406,0.927734375,0.9677734375,0.0069313049316406,0.9677734375,Everyday mobility and infrastructure
38897,2022-04-01,0.7720291018486023,48.0,,,,48_vaccines_vaccine_mrna vaccine_nature vaccine,,,0.04901123046875,0.0865478515625,0.04876708984375,0.0041427612304687,0.023193359375,0.64453125,0.12396240234375,0.023193359375,0.12396240234375,Harnessing technology for futures
38898,2022-04-01,0.8183750510215759,38.0,,,,38_wildlife future_future wildlife_wildlife conservation_wildlife day,,,0.9873046875,0.060394287109375,0.134521484375,0.0006422996520996,0.0098419189453125,0.12255859375,0.8466796875,0.0098419189453125,0.8466796875,Reviving ecosystems and species
38899,2022-04-01,0.9685200452804564,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.71435546875,0.84521484375,0.0200653076171875,0.0021286010742187,0.2138671875,0.85546875,0.95458984375,0.2138671875,0.95458984375,Reviving ecosystems and species
38900,2022-04-01,0.9050987362861632,82.0,United States,High,United States,82_donate today_donation_donated_donate,United States,,0.97509765625,0.2215576171875,0.84033203125,0.0014753341674804,0.00286865234375,0.260009765625,0.76123046875,0.00286865234375,0.76123046875,Reviving ecosystems and species
38901,2022-04-01,0.7717185020446777,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.88623046875,0.42138671875,0.58349609375,0.86083984375,0.37548828125,0.9501953125,0.9580078125,0.37548828125,0.9580078125,Reviving ecosystems and species
38902,2022-04-01,0.9495151042938232,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.7255859375,0.97900390625,0.0312347412109375,0.0006046295166015,0.058349609375,0.9775390625,0.9677734375,0.058349609375,0.9677734375,Reviving ecosystems and species
38903,2022-04-01,0.8729971051216125,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.125732421875,0.9912109375,0.0033130645751953,0.0005712509155273,0.28125,0.72900390625,0.91943359375,0.28125,0.91943359375,Reviving ecosystems and species
38904,2022-04-01,0.7754927277565002,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.5830078125,0.4951171875,0.849609375,0.0060005187988281,0.0033760070800781,0.83837890625,0.30029296875,0.0033760070800781,0.30029296875,Reviving ecosystems and species
38905,2022-04-01,0.7741787433624268,19.0,Somaliland,High,Somaliland,19_kenya vision_kenya_nairobi_vision africa,Somaliland,,0.7607421875,0.400146484375,0.04144287109375,0.0097274780273437,0.0285797119140625,0.388671875,0.73095703125,0.0285797119140625,0.73095703125,Shaping governance for collective futures
38906,2022-04-01,0.7824066281318665,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.9638671875,0.87060546875,0.935546875,0.0075035095214843,0.037872314453125,0.85009765625,0.9658203125,0.037872314453125,0.9658203125,Reviving ecosystems and species
38907,2022-04-01,0.998095154762268,90.0,,,,90_nature painting_painting future_nature art_art environment,,,0.0093536376953125,0.0609130859375,0.0212860107421875,0.0009713172912597,0.0067062377929687,0.94775390625,0.0137939453125,0.0067062377929687,0.0137939453125,Reviving ecosystems and species
38908,2022-04-01,0.9461520314216614,18.0,,,,18_better future_optimistic bright_bright future_future queen,,,0.82470703125,0.2626953125,0.80615234375,0.048004150390625,0.0123138427734375,0.66455078125,0.1822509765625,0.0123138427734375,0.1822509765625,Reviving ecosystems and species
38909,2022-04-01,0.9948081374168396,-1.0,United States,High,United States,-1_environment future_sustainable future_worldenvironmentday_sustainable,United States,,0.55322265625,0.8251953125,0.389404296875,0.006927490234375,0.133544921875,0.77197265625,0.865234375,0.133544921875,0.865234375,Reviving ecosystems and species
38910,2022-04-01,0.989090085029602,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.86962890625,0.900390625,0.245361328125,0.00335693359375,0.29443359375,0.5244140625,0.8466796875,0.29443359375,0.8466796875,Reviving ecosystems and species
38911,2022-04-01,0.9985837936401368,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.01123046875,0.947265625,0.0007705688476562,0.0001110434532165,0.0009946823120117,0.93017578125,0.0303802490234375,0.0009946823120117,0.0303802490234375,Reviving ecosystems and species
38912,2022-04-01,0.9662764072418212,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0042457580566406,0.334228515625,0.0010967254638671,0.0019035339355468,0.0032405853271484,0.441650390625,0.96142578125,0.0032405853271484,0.96142578125,Reviving ecosystems and species
38913,2022-04-01,0.9900289177894592,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.9326171875,0.1552734375,0.0188751220703125,0.0013303756713867,0.0010242462158203,0.92333984375,0.853515625,0.0010242462158203,0.853515625,Reviving ecosystems and species
38914,2022-04-01,0.8104501962661743,38.0,,,,38_wildlife future_future wildlife_wildlife conservation_wildlife day,,,0.9912109375,0.421630859375,0.422119140625,0.009033203125,0.0131912231445312,0.416259765625,0.77734375,0.0131912231445312,0.77734375,Reviving ecosystems and species
38915,2022-04-01,0.9587596654891968,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.026702880859375,0.02960205078125,0.054168701171875,0.002471923828125,0.0069999694824218,0.84130859375,0.0386962890625,0.0069999694824218,0.0386962890625,Reviving ecosystems and species
38916,2022-04-01,0.9374679327011108,15.0,,,,15_sustainable urban_urban environment_smart cities_cities future,,,0.83740234375,0.7646484375,0.52734375,0.17578125,0.160888671875,0.9462890625,0.94482421875,0.160888671875,0.94482421875,Everyday mobility and infrastructure
38917,2022-04-01,0.9931913018226624,42.0,United Arab Emirates,High,United Arab Emirates,42_expo dubai_future uae_uae vision_uae,United Arab Emirates,,0.5341796875,0.353271484375,0.37890625,0.0011634826660156,0.00634765625,0.1802978515625,0.313232421875,0.00634765625,0.313232421875,Harnessing technology for futures
38918,2022-04-01,0.964529037475586,82.0,United Kingdom,High,United Kingdom,82_donate today_donation_donated_donate,United Kingdom,,0.98486328125,0.32861328125,0.90576171875,0.01702880859375,0.0198822021484375,0.517578125,0.876953125,0.0198822021484375,0.876953125,Reviving ecosystems and species
38919,2022-04-01,0.997181475162506,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.77490234375,0.96630859375,0.1005859375,0.03594970703125,0.951171875,0.92919921875,0.990234375,0.951171875,0.990234375,Reviving ecosystems and species
38920,2022-04-01,0.7860729694366455,62.0,,,,62_sustainable mobility_mobility sustainable_mobility future_future mobility,,,0.03411865234375,0.06866455078125,0.03704833984375,0.0011224746704101,0.0135955810546875,0.7431640625,0.1287841796875,0.0135955810546875,0.1287841796875,Everyday mobility and infrastructure
38921,2022-04-01,0.995680570602417,28.0,,,,28_future green_green future_environment green_greener future,,,0.6611328125,0.98095703125,0.0379638671875,0.037750244140625,0.927734375,0.99267578125,0.9921875,0.927734375,0.9921875,Reviving ecosystems and species
38922,2022-04-01,0.960883617401123,62.0,,,,62_sustainable mobility_mobility sustainable_mobility future_future mobility,,,0.84033203125,0.419921875,0.33740234375,0.036651611328125,0.04248046875,0.87939453125,0.93310546875,0.04248046875,0.93310546875,Everyday mobility and infrastructure
38923,2022-04-01,0.8578357696533203,65.0,,,,65_electric vehicles_electric future_environment electric_electric cars,,,0.24755859375,0.80419921875,0.0086441040039062,0.029266357421875,0.304931640625,0.716796875,0.6298828125,0.304931640625,0.6298828125,Everyday mobility and infrastructure
38924,2022-04-01,0.9359387159347534,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0023193359375,0.287841796875,0.0046577453613281,0.0011663436889648,0.0118942260742187,0.9384765625,0.0222930908203125,0.0118942260742187,0.0222930908203125,Reviving ecosystems and species
38925,2022-04-01,0.9767984747886658,-1.0,"US, UK, CAN, EU",High,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0035152435302734,0.70458984375,0.0150146484375,0.0008745193481445,0.036651611328125,0.91650390625,0.1063232421875,0.036651611328125,0.1063232421875,Reviving ecosystems and species
38926,2022-04-01,0.7533568143844604,-1.0,Malaysia,High,Malaysia,-1_environment future_sustainable future_worldenvironmentday_sustainable,Malaysia,,0.300048828125,0.423828125,0.346923828125,0.0176239013671875,0.09716796875,0.8095703125,0.1993408203125,0.09716796875,0.1993408203125,Reviving ecosystems and species
38927,2022-04-01,0.8302797079086304,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0058250427246093,0.5458984375,0.0418701171875,0.049591064453125,0.1341552734375,0.87158203125,0.95849609375,0.1341552734375,0.95849609375,Reviving ecosystems and species
38928,2022-04-01,0.807831346988678,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.49560546875,0.08746337890625,0.0240325927734375,0.0001342296600341,0.0002104043960571,0.061676025390625,0.305419921875,0.0002104043960571,0.305419921875,Reviving ecosystems and species
38929,2022-04-01,0.8726103901863098,-1.0,Alaska,High,Alaska,-1_environment future_sustainable future_worldenvironmentday_sustainable,United States,,0.70654296875,0.484375,0.1558837890625,0.0029640197753906,0.0166473388671875,0.248291015625,0.466064453125,0.0166473388671875,0.466064453125,Reviving ecosystems and species
38930,2022-04-01,0.8741119503974915,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.955078125,0.80712890625,0.244873046875,0.0057868957519531,0.0498046875,0.9716796875,0.91748046875,0.0498046875,0.91748046875,Reviving ecosystems and species
